timestamp
2015-05-12T13:15:11.055146+00:00
2015-05-12T13:17:30.311729+00:00
2015-05-12T13:17:30.391916+00:00
2015-05-12T13:17:37.031627+00:00
2015-05-12T13:18:08.520420+00:00
2015-05-12T13:18:31.997133+00:00
2015-05-12T13:18:37.341032+00:00
2015-05-12T13:18:40.363657+00:00
2015-05-12T13:19:29.387265+00:00
2015-05-12T13:19:32.418619+00:00
2015-05-12T13:19:33.847712+00:00
2015-05-12T13:19:38.718700+00:00
2015-05-12T13:19:44.745782+00:00
2015-05-12T13:19:46.486785+00:00
2015-05-12T13:20:18.685787+00:00
2015-05-12T13:21:02.463048+00:00
2015-05-12T13:21:07.219103+00:00
2015-05-12T13:21:12.918095+00:00
2015-05-12T13:22:05.287673+00:00
2015-05-12T13:22:43.787735+00:00
2015-05-12T13:22:57.817601+00:00
2015-05-12T13:22:58.745329+00:00
2015-05-12T13:23:02.628986+00:00
2015-05-12T13:23:20.751860+00:00
2015-05-12T13:23:29.717440+00:00
2015-05-12T13:23:32.807226+00:00
2015-05-12T13:23:36.393042+00:00
2015-05-12T13:23:46.865669+00:00
2015-05-12T13:23:54.792564+00:00
2015-05-12T13:24:15.138089+00:00
2015-05-12T13:24:20.189440+00:00
2015-05-12T13:24:20.469501+00:00
2015-05-12T13:24:31.193016+00:00
2015-05-12T13:25:00.905615+00:00
2015-05-12T13:25:11.213835+00:00
2015-05-12T13:25:12.150730+00:00
2015-05-12T13:25:15.956255+00:00
2015-05-12T13:25:32.814644+00:00
2015-05-12T13:25:38.691004+00:00
2015-05-12T13:25:54.383359+00:00
2015-05-12T13:26:11.118827+00:00
2015-05-12T13:26:21.896930+00:00
2015-05-12T13:26:28.162265+00:00
2015-05-12T13:26:29.538568+00:00
2015-05-12T13:26:31.788526+00:00
2015-05-12T13:26:37.188323+00:00
2015-05-12T13:26:37.155046+00:00
2015-05-12T13:26:41.168078+00:00
2015-05-12T13:27:03.740241+00:00
2015-05-12T13:27:07.325836+00:00
2015-05-12T13:27:48.345833+00:00
2015-05-12T13:27:50.345637+00:00
2015-05-12T13:28:16.399831+00:00
2015-05-12T13:28:18.660500+00:00
2015-05-12T13:28:29.424752+00:00
2015-05-12T13:28:51.373766+00:00
2015-05-12T13:29:08.007196+00:00
2015-05-12T13:29:28.938545+00:00
2015-05-12T13:29:38.487174+00:00
2015-05-12T13:30:07.214150+00:00
2015-05-12T13:30:39.900459+00:00
2015-05-12T13:30:39.946405+00:00
2015-05-12T13:30:47.469962+00:00
2015-05-12T13:31:02.219191+00:00
2015-05-12T13:31:24.517535+00:00
2015-05-12T13:32:11.447129+00:00
2015-05-12T13:32:45.633811+00:00
2015-05-12T13:32:58.062110+00:00
2015-05-12T13:32:58.342357+00:00
2015-05-12T13:32:59.870941+00:00
2015-05-12T13:33:01.362567+00:00
2015-05-12T13:33:09.001365+00:00
2015-05-12T13:33:14.618730+00:00
2015-05-12T13:33:16.431316+00:00
2015-05-12T13:33:23.730695+00:00
2015-05-12T13:33:31.570883+00:00
2015-05-12T13:33:36.851328+00:00
2015-05-12T13:33:39.259197+00:00
2015-05-12T13:34:00.550603+00:00
2015-05-12T13:34:14.570728+00:00
2015-05-12T13:34:22.469616+00:00
2015-05-12T13:34:28.761231+00:00
2015-05-12T13:34:28.820356+00:00
2015-05-12T13:34:49.596962+00:00
2015-05-12T13:35:06.183164+00:00
2015-05-12T13:35:16.689614+00:00
2015-05-12T13:35:20.141035+00:00
2015-05-12T13:35:26.229623+00:00
2015-05-12T13:36:03.754480+00:00
2015-05-12T13:36:10.283208+00:00
2015-05-12T13:36:11.051564+00:00
2015-05-12T13:36:12.685502+00:00
2015-05-12T13:36:24.262196+00:00
2015-05-12T13:36:31.849179+00:00
2015-05-12T13:36:35.102772+00:00
2015-05-12T13:36:41.664753+00:00
2015-05-12T13:36:43.211726+00:00
2015-05-12T13:37:16.969407+00:00
2015-05-12T13:38:08.722850+00:00
2015-05-12T13:38:27.387970+00:00
2015-05-12T13:38:52.300121+00:00
2015-05-12T13:38:52.393336+00:00
2015-05-12T13:39:41.303363+00:00
2015-05-12T13:40:31.401572+00:00
2015-05-12T13:40:35.776086+00:00
2015-05-12T13:41:23.109565+00:00
2015-05-12T13:41:28.200913+00:00
2015-05-12T13:41:55.137845+00:00
2015-05-12T13:42:06.436716+00:00
2015-05-12T13:42:07.568400+00:00
2015-05-12T13:42:22.089215+00:00
2015-05-12T13:42:52.762738+00:00
2015-05-12T13:43:36.460668+00:00
2015-05-12T13:43:40.242809+00:00
2015-05-12T13:44:17.015870+00:00
2015-05-12T13:44:37.573473+00:00
2015-05-12T13:44:40.629457+00:00
2015-05-12T13:45:07.977533+00:00
